
TDR_alpha20_2s_3by2_alphamax30_eta99_gam11_ic20_confidence30.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.1,0.3,14,14,-3,2,2,2,0,2,3,0.12802,0.20268,0.24484,0.16284,0.76714,0.0921,0.08474,0.0919,0.04616,0.03858,0.08161,0.01029,0.20006,0.08832,0.58718,0.04885,29.6512954913883,28,32,0.99,0.11,0.2,0.3
0.15,0.35,16,16,-3,3,2,2,0,1,5,0.1097,0.22804,0.33125,0.16263,0.78067,0.07669,0.18936,0.09435,0,0.18936,0,0.09435,0.13338,0.14186,0.56755,0.04829,33.7297879618818,32,36,0.99,0.11,0.2,0.3
0.2,0.4,17,17,-4,4,3,3,0,2,6,0.14132,0.22366,0.27697,0.18406,0.77238,0.09611,0.10988,0.08375,0.02605,0.08383,0.0538,0.02995,0.19725,0.09682,0.55155,0.04776,36.6906886243714,34,40,0.99,0.11,0.2,0.3
0.25,0.45,18,18,-3,5,2,2,0,2,7,0.15494,0.23225,0.28267,0.19824,0.76205,0.10124,0.11734,0.08838,0.02775,0.0896,0.05534,0.03304,0.19446,0.10286,0.53326,0.04832,37.86695327185,36,40,0.99,0.11,0.2,0.3
0.3,0.5,18,18,-5,6,3,3,0,1,9,0.13252,0.23725,0.33425,0.18833,0.77035,0.08748,0.18435,0.09338,0,0.18435,0,0.09338,0.14739,0.13887,0.53574,0.04878,38.7855765340155,36,42,0.99,0.11,0.2,0.3
0.35,0.55,19,19,-3,7,4,4,0,1,11,0.12855,0.2334,0.33367,0.18362,0.78051,0.07705,0.21042,0.09788,0,0.21042,0,0.09788,0.15726,0.15415,0.50376,0.04456,41.9698859476725,38,46,0.99,0.11,0.2,0.3
0.4,0.6,19,19,-3,8,4,4,0,2,12,0.13027,0.21139,0.27669,0.17578,0.75458,0.09808,0.1521,0.10159,0.01518,0.13692,0.04039,0.0612,0.20749,0.12684,0.51014,0.04575,41.9188772894851,38,46,0.99,0.11,0.2,0.3
0.45,0.65,19,19,-3,9,4,4,0,2,13,0.14284,0.22208,0.28259,0.18847,0.76749,0.09441,0.14187,0.09321,0.01802,0.12385,0.04376,0.04946,0.1997,0.11754,0.51558,0.04489,41.8753318795354,38,46,0.99,0.11,0.2,0.3
0.5,0.7,17,17,-3,9,4,4,0,2,13,0.14596,0.21886,0.27397,0.19023,0.75044,0.10257,0.13404,0.09775,0.02065,0.11339,0.05071,0.04704,0.2024,0.11589,0.5176,0.04925,37.8591924291104,34,42,0.99,0.11,0.2,0.3
0.55,0.75,17,17,-3,10,4,4,0,2,14,0.14844,0.22023,0.27285,0.19197,0.76435,0.09574,0.1247,0.09242,0.02206,0.10264,0.05332,0.0391,0.18718,0.10856,0.53968,0.04749,37.6825567755828,34,42,0.99,0.11,0.2,0.3
0.6,0.8,14,14,-3,9,5,5,-1,1,14,0.14399,0.23672,0.32747,0.19938,0.78905,0.05734,0.18219,0.10475,0.01104,0.17116,0.02965,0.07509,0.15013,0.14347,0.52369,0.04886,32.7631311282691,28,38,0.99,0.11,0.2,0.3
0.65,0.85,13,13,-3,9,4,4,0,2,13,0.16009,0.21572,0.24876,0.19695,0.75067,0.10737,0.11315,0.10461,0.03563,0.07752,0.08209,0.02252,0.22009,0.10888,0.50668,0.03735,29.946559883661,26,34,0.99,0.11,0.2,0.3
0.7,0.9,12,12,-2,9,2,2,0,1,12,0.14063,0.22177,0.30358,0.1935,0.78186,0.10089,0.17819,0.08118,0,0.17819,0,0.08118,0.151,0.12968,0.53019,0.03607,25.8792532549089,24,28,0.99,0.11,0.2,0.3
0.05,0.3,9,9,-2,1,2,2,-3,1,2,0.09144,0.22879,0.35114,0.14307,0.85913,0.03225,0.16185,0.06679,0.0086,0.15325,0.02341,0.04338,0.11393,0.11432,0.63279,0.04184,19.4688558196313,18,22,0.99,0.11,0.2,0.3
0.1,0.35,12,12,-2,2,2,2,-5,2,3,0.10283,0.17667,0.2396,0.13795,0.81329,0.03429,0.09291,0.10621,0.05026,0.04264,0.09569,0.01052,0.13898,0.09956,0.66528,0.04622,25.3388695124143,24,28,0.99,0.11,0.2,0.3
0.15,0.4,10,10,-3,2,2,2,0,2,3,0.14509,0.19662,0.23987,0.17659,0.75284,0.09754,0.08949,0.10173,0.06113,0.02835,0.09554,0.00619,0.21822,0.09561,0.54721,0.04788,21.8111647064488,20,24,0.99,0.11,0.2,0.3
0.2,0.45,12,12,-3,3,2,2,-1,1,5,0.11715,0.21117,0.33564,0.17098,0.79893,0.05254,0.18841,0.10379,0.00852,0.17989,0.02347,0.08032,0.13096,0.1461,0.56348,0.04474,25.7460802126324,24,28,0.99,0.11,0.2,0.3
0.25,0.5,13,13,-3,4,2,2,0,2,6,0.11297,0.17927,0.25313,0.15393,0.75792,0.09599,0.1161,0.09671,0.01932,0.09677,0.05331,0.0434,0.18082,0.1064,0.59011,0.04939,27.6395405142873,26,30,0.99,0.11,0.2,0.3
0.3,0.55,12,12,-3,4,2,2,0,2,6,0.15106,0.20817,0.26263,0.1906,0.75439,0.109,0.11445,0.09627,0.03417,0.08028,0.06969,0.02658,0.23141,0.10536,0.50308,0.04034,25.987672424535,24,28,0.99,0.11,0.2,0.3
0.35,0.6,13,13,-2,5,3,3,0,2,8,0.12232,0.18663,0.26014,0.1645,0.76574,0.08719,0.13656,0.09734,0.0187,0.11786,0.05033,0.04701,0.20445,0.11695,0.53667,0.04973,28.7799910960251,26,32,0.99,0.11,0.2,0.3
0.4,0.65,13,13,-4,6,2,2,0,2,8,0.1514,0.20896,0.26608,0.19217,0.7673,0.09633,0.10234,0.08928,0.02983,0.07251,0.06415,0.02513,0.17015,0.09581,0.57611,0.04708,27.6955543517862,26,30,0.99,0.11,0.2,0.3
0.45,0.7,10,10,-4,5,5,5,0,2,9,0.1316,0.18905,0.25312,0.17231,0.75457,0.10205,0.12135,0.09549,0.02303,0.09832,0.05986,0.03563,0.24154,0.10842,0.50551,0.04788,24.9448740080647,20,30,0.99,0.11,0.2,0.3
0.5,0.75,9,9,-4,5,4,4,0,1,9,0.12006,0.19042,0.30191,0.17217,0.75188,0.09814,0.1923,0.10083,0,0.1923,0,0.10083,0.18716,0.14656,0.50048,0.04916,21.9961547851562,18,26,0.99,0.11,0.2,0.3
0.55,0.8,10,10,-2,6,4,4,0,2,10,0.12337,0.176,0.23487,0.16184,0.75158,0.09399,0.12923,0.10742,0.02272,0.10651,0.06803,0.03938,0.22401,0.11832,0.52339,0.04701,23.8128625443787,20,28,0.99,0.11,0.2,0.3
0.6,0.85,9,9,-2,6,5,5,-2,1,11,0.11201,0.18371,0.3021,0.16158,0.8128,0.03412,0.19836,0.10899,0.00997,0.18838,0.03409,0.07491,0.15292,0.15367,0.53671,0.04409,22.6329077207322,18,28,0.99,0.11,0.2,0.3
0.65,0.9,8,8,-2,6,4,4,-7,1,10,0.13304,0.20381,0.31131,0.18517,0.83633,0.02593,0.15882,0.09491,0.01677,0.14205,0.04969,0.04522,0.1277,0.12687,0.58043,0.04283,19.3565662979657,16,24,0.99,0.11,0.2,0.3
0.7,0.95,6,6,-2,5,4,4,-6,1,9,0.13044,0.19505,0.29331,0.18067,0.8499,0.02141,0.1498,0.09591,0.01887,0.13093,0.06396,0.03195,0.13994,0.12286,0.57982,0.03277,15.3614,12,20,0.99,0.11,0.2,0.3
