
TDR_alpha20_2s_2by2_alphaonly_eta99_gam13_ic5_confidence90.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,s,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.15,0.3,24,24,-3,4,22,22,2,9,0.16121,0.2912,0.32424,0.30844,0.87821,0.10361,0.08196,0.00907,0.29812,0.04551,0.52027,0.04992,69.1080909890096,48,92,0.99,0.13,0.05,0.9
0.2,0.35,28,28,-4,6,26,26,2,13,0.17921,0.31027,0.34353,0.33043,0.89197,0.08866,0.08111,0.00718,0.28145,0.04414,0.5101,0.04364,81.474796230959,56,108,0.99,0.13,0.05,0.9
0.25,0.4,30,30,-4,8,47,47,2,22,0.17141,0.31804,0.3544,0.33125,0.91756,0.044,0.08828,0.00354,0.25229,0.04591,0.52608,0.04934,104.548100805637,60,154,0.99,0.13,0.05,0.9
0.3,0.45,32,32,-4,10,23,23,2,19,0.18866,0.31491,0.34992,0.34657,0.87536,0.0991,0.08867,0.0112,0.25732,0.04993,0.51133,0.04652,86.4788491446153,64,110,0.99,0.13,0.05,0.9
0.35,0.5,30,30,-7,11,31,31,2,24,0.18478,0.31429,0.35227,0.3475,0.87952,0.08841,0.08639,0.00896,0.26066,0.04767,0.50865,0.04978,90.4639892607888,60,122,0.99,0.13,0.05,0.9
0.4,0.55,34,34,-4,14,32,32,2,29,0.19717,0.32498,0.35913,0.35403,0.89575,0.0743,0.08492,0.00678,0.24598,0.04585,0.51079,0.04611,99.3093817630085,68,132,0.99,0.13,0.05,0.9
0.45,0.6,30,30,-6,14,31,31,2,30,0.19424,0.31744,0.35357,0.35256,0.87943,0.09034,0.08112,0.00778,0.25866,0.04445,0.50525,0.04943,90.6746272325427,60,122,0.99,0.13,0.05,0.9
0.5,0.65,29,29,-6,15,20,20,2,27,0.19462,0.30716,0.34199,0.34981,0.84727,0.13014,0.08366,0.01371,0.26409,0.04868,0.50239,0.04875,77.9045780202881,58,98,0.99,0.13,0.05,0.9
0.55,0.7,28,28,-6,16,15,15,2,26,0.1967,0.30069,0.33313,0.34433,0.82964,0.15446,0.07697,0.01494,0.25968,0.04596,0.51419,0.04989,70.5741786960419,56,86,0.99,0.13,0.05,0.9
0.6,0.75,29,29,-4,18,17,17,2,30,0.19561,0.30354,0.33561,0.34313,0.85648,0.13141,0.07817,0.01141,0.25062,0.04479,0.52226,0.04497,74.2431999609305,58,92,0.99,0.13,0.05,0.9
0.65,0.8,25,25,-5,17,10,10,2,25,0.18776,0.28107,0.31004,0.32239,0.81094,0.19262,0.07227,0.0164,0.25868,0.04433,0.53505,0.04767,59.2990627556908,50,70,0.99,0.13,0.05,0.9
0.7,0.85,22,22,-3,16,12,12,2,26,0.18181,0.27303,0.29977,0.30893,0.8268,0.18743,0.07719,0.01361,0.27801,0.0454,0.52161,0.04465,55.4812579255765,44,68,0.99,0.13,0.05,0.9
0.05,0.25,11,11,-2,1,16,16,3,5,0.0083,0.07193,0.14579,0.06992,0.79608,0.19526,0.03992,0.05911,0.41223,0.04952,0.57395,0.04502,35.6335029463568,22,54,0.99,0.13,0.05,0.9
0.1,0.3,14,14,-3,2,20,20,1,5,0.16112,0.31841,0.39349,0.33918,0.93195,0.03548,0.09131,0.0029,0.23228,0.0471,0.58718,0.04885,44.5129549138829,28,68,0.99,0.13,0.05,0.9
0.15,0.35,16,16,-3,3,14,14,1,6,0.1946,0.32868,0.39904,0.37251,0.91454,0.06319,0.0819,0.00535,0.22446,0.04362,0.56755,0.04829,44.1085157331728,32,60,0.99,0.13,0.05,0.9
0.2,0.4,17,17,-4,4,12,12,2,8,0.14248,0.2438,0.30537,0.29291,0.85816,0.13628,0.08241,0.01348,0.28782,0.04794,0.55155,0.04776,44.7627544974855,34,58,0.99,0.13,0.05,0.9
0.25,0.45,18,18,-3,5,21,21,2,12,0.16136,0.2684,0.32677,0.31001,0.89884,0.07786,0.08121,0.00568,0.2775,0.04344,0.53326,0.04832,55.6030093544246,36,78,0.99,0.13,0.05,0.9
0.3,0.5,18,18,-5,6,21,21,3,15,0.10675,0.19531,0.25326,0.24051,0.85121,0.12993,0.08583,0.01397,0.31825,0.0499,0.53574,0.04878,55.4990357381083,36,78,0.99,0.13,0.05,0.9
0.35,0.55,19,19,-3,7,12,12,2,13,0.1801,0.27052,0.32331,0.32307,0.85856,0.13596,0.08512,0.01234,0.29127,0.04873,0.50376,0.04456,49.9096578430173,38,62,0.99,0.13,0.05,0.9
0.4,0.6,19,19,-3,8,13,13,2,15,0.1813,0.27124,0.32432,0.3248,0.86251,0.12896,0.08376,0.01124,0.28176,0.0475,0.51014,0.04575,50.7363511908265,38,64,0.99,0.13,0.05,0.9
0.45,0.65,19,19,-3,9,12,12,2,16,0.18986,0.27474,0.32376,0.32603,0.86102,0.13614,0.07458,0.00939,0.2767,0.04199,0.51558,0.04489,49.6259956386061,38,62,0.99,0.13,0.05,0.9
0.5,0.7,17,17,-3,9,36,36,4,31,0.08478,0.16517,0.21468,0.20027,0.88225,0.08976,0.09063,0.00767,0.34298,0.04915,0.5176,0.04925,68.7327318619937,34,106,0.99,0.13,0.05,0.9
0.55,0.75,17,17,-3,10,12,12,2,18,0.18146,0.26184,0.31006,0.3141,0.85664,0.14487,0.06749,0.00799,0.26651,0.03774,0.53968,0.04749,45.0476703267483,34,58,0.99,0.13,0.05,0.9
0.6,0.8,14,14,-3,9,14,14,2,19,0.16593,0.24581,0.29617,0.30055,0.85454,0.14774,0.07698,0.00886,0.29039,0.04292,0.52369,0.04886,41.3367671591535,28,56,0.99,0.13,0.05,0.9
0.65,0.85,13,13,-3,9,13,13,2,19,0.16567,0.24124,0.28594,0.28973,0.86215,0.16315,0.07608,0.00727,0.31367,0.04168,0.50668,0.03735,38.8263196218983,26,52,0.99,0.13,0.05,0.9
0.7,0.9,12,12,-2,9,19,19,3,25,0.08594,0.14896,0.18612,0.18471,0.86085,0.16507,0.08972,0.00885,0.34475,0.04929,0.53019,0.03607,41.8529059216344,24,62,0.99,0.13,0.05,0.9
0.05,0.3,9,9,-2,1,7,7,2,3,0.03393,0.12441,0.22302,0.14744,0.85007,0.19677,0.05312,0.0266,0.34668,0.03986,0.63279,0.04184,23.1409953687097,18,32,0.99,0.13,0.05,0.9
0.1,0.35,12,12,-2,2,11,11,1,4,0.13294,0.2725,0.38202,0.31929,0.93345,0.04034,0.09084,0.00465,0.18414,0.04775,0.66528,0.04622,31.3637823182788,24,46,0.99,0.13,0.05,0.9
0.15,0.4,10,10,-3,2,20,20,4,9,0.01961,0.06634,0.13669,0.09443,0.82657,0.15731,0.0587,0.03023,0.41096,0.04446,0.54721,0.04788,38.1116470644881,20,60,0.99,0.13,0.05,0.9
0.2,0.45,12,12,-3,3,10,10,1,6,0.1868,0.29772,0.39479,0.37132,0.91376,0.07102,0.0909,0.00686,0.23101,0.04888,0.56348,0.04474,32.730401063162,24,44,0.99,0.13,0.05,0.9
0.25,0.5,13,13,-3,4,12,12,1,8,0.1835,0.29242,0.39309,0.36993,0.9161,0.05749,0.08338,0.00521,0.20111,0.0443,0.59011,0.04939,35.8372430857239,26,50,0.99,0.13,0.05,0.9
0.3,0.55,12,12,-3,4,20,20,2,12,0.14683,0.24037,0.31925,0.29675,0.91957,0.06254,0.09305,0.00406,0.31397,0.04855,0.50308,0.04034,43.8767242453496,24,64,0.99,0.13,0.05,0.9
0.35,0.6,13,13,-2,5,20,20,2,14,0.1494,0.23887,0.31212,0.29386,0.9159,0.05431,0.09098,0.00356,0.27524,0.04727,0.53667,0.04973,44.5332739735006,26,66,0.99,0.13,0.05,0.9
0.4,0.65,13,13,-4,6,9,9,2,11,0.14988,0.22312,0.29516,0.29308,0.85773,0.14552,0.07189,0.01026,0.25984,0.04108,0.57611,0.04708,33.6299945830378,26,44,0.99,0.13,0.05,0.9
0.45,0.7,10,10,-4,5,12,12,2,12,0.15557,0.22522,0.29204,0.29117,0.85787,0.14612,0.07847,0.00872,0.32324,0.04359,0.50551,0.04788,31.8676976193553,20,44,0.99,0.13,0.05,0.9
0.5,0.75,9,9,-4,5,18,18,2,16,0.14025,0.21859,0.29659,0.28774,0.89237,0.09177,0.09372,0.0058,0.32142,0.04976,0.50048,0.04916,35.9826965332031,18,54,0.99,0.13,0.05,0.9
0.55,0.8,10,10,-2,6,19,19,4,20,0.05578,0.09936,0.14263,0.13704,0.82497,0.18183,0.07722,0.0135,0.38506,0.04536,0.52339,0.04701,38.1110970857986,20,58,0.99,0.13,0.05,0.9
0.6,0.85,9,9,-2,6,12,12,2,15,0.13141,0.19814,0.26502,0.26471,0.87815,0.13505,0.09085,0.00773,0.30344,0.04929,0.53671,0.04409,29.1189785297572,18,42,0.99,0.13,0.05,0.9
0.65,0.9,8,8,-2,6,5,5,1,10,0.1984,0.27182,0.35599,0.37301,0.88375,0.16414,0.0737,0.00746,0.22662,0.04058,0.58043,0.04283,20.1957078724571,16,26,0.99,0.13,0.05,0.9
0.7,0.95,6,6,-2,5,6,6,1,10,0.17566,0.24668,0.33376,0.35093,0.90218,0.17661,0.08063,0.00455,0.2472,0.04259,0.57982,0.03277,17.0421,12,24,0.99,0.13,0.05,0.9
